Year,Customer Size,country,value,units,exchange_country,exchange_rate,exchange_units,usd_per_kwh
2023,Large,Poland,11.312227964789638,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.09104460968472773
2008,Very Large,Poland,5.095863341666667,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.02780897216878972
2009,Very Large,Poland,6.115099427661652,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.03921816895770358
2010,Very Large,Poland,6.196163851052196,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04011809761300057
2011,Very Large,Poland,6.12257683700502,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.0381936567795691
2012,Very Large,Poland,5.685666423213706,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03588034746998277
2013,Very Large,Poland,5.363321988976557,pence_per_kwh,USA,1.5625,pound_per_currency,0.03432526072944996
2014,Very Large,Poland,4.515755498140322,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.02741063587371176
2015,Very Large,Poland,4.338690154423016,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.02837503360992653
2016,Very Large,Poland,4.500278748791786,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.033347065528547125
2017,Very Large,Poland,3.9887175096225587,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.030974960196295368
2018,Very Large,Poland,4.029891687436422,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03021386307326995
2019,Very Large,Poland,5.148492055053057,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04034404195918866
2020,Very Large,Poland,4.77084103432362,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04239013371466353
2021,Very Large,Poland,4.466986511628338,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.038405189361931484
2022,Very Large,Poland,7.483597087428278,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.06384433275765085
2023,Very Large,Poland,11.46703350572554,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.09229053666705268
2008,Small,Romania,8.296640750000002,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.045276145815114514
2009,Small,Romania,8.640260908245683,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.055412870411462006
2010,Small,Romania,8.55763879757604,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.05540786152058526
2011,Small,Romania,8.482969130055121,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.05291817808912856
2012,Small,Romania,7.510409222164411,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.04739569163480862
2013,Small,Romania,8.658846946286193,pence_per_kwh,USA,1.5625,pound_per_currency,0.055416620456231636
2014,Small,Romania,7.325276600344351,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.04446442896409021
2015,Small,Romania,6.200301218305922,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.040549969967720735
2016,Small,Romania,6.437532959253314,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.04770211922806705
2017,Small,Romania,6.725062893900606,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.05222444431164188
2018,Small,Romania,7.360468532550765,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.05518465647375034
2019,Small,Romania,8.275639710219199,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.06484864930121186
2020,Small,Romania,8.94985998249064,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.07952177795399577
2021,Small,Romania,9.39498760528298,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.08077397975002272
2022,Small,Romania,25.324307045727274,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.2160476395235688
2023,Small,Romania,14.862992937917609,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.11962235865397336
2008,Medium,Romania,6.3023531083333335,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.034392987102790984
2009,Medium,Romania,6.449335627306617,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.04136173700668122
2010,Medium,Romania,6.050999244159865,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.039178205123186816
2011,Medium,Romania,6.100774659390785,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.038057651154647834
2012,Medium,Romania,5.679022195114754,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03583841795897824
2013,Medium,Romania,6.229757458378639,pence_per_kwh,USA,1.5625,pound_per_currency,0.03987044773362329
2014,Medium,Romania,5.24336899675653,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03182724981031213
2015,Medium,Romania,4.439941872486797,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.02903721984606365
2016,Medium,Romania,4.71657893601718,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.0349498499158873
2017,Medium,Romania,5.19996496713592,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04038107674724926
2018,Medium,Romania,5.874395505769823,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.04404291609198789
2019,Medium,Romania,6.7792622742190485,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.05312290253512287
2020,Medium,Romania,7.1743937240208355,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.06374630952800188
2021,Medium,Romania,8.111878437560895,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06974237031262735
2022,Medium,Romania,22.45954915207685,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.191607713897485
2023,Medium,Romania,13.575947937591174,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.10926378825863396
2008,Large,Romania,5.502406741666666,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.030027546988794115
2009,Large,Romania,5.737021320261395,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.03679342815493597
2010,Large,Romania,5.412241641561854,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03504246235264636
2011,Large,Romania,5.501960823577921,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03432215044493661
2012,Large,Romania,5.2011045013197155,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03282243854002979
2013,Large,Romania,5.495139741689841,pence_per_kwh,USA,1.5625,pound_per_currency,0.035168894346814986
2014,Large,Romania,4.597351108191216,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.02790592122672068
2015,Large,Romania,3.8440438270362423,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.025140046628817022
2016,Large,Romania,4.101162306322889,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.030389612689852605
2017,Large,Romania,4.6081288275426795,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03578508798083385
2018,Large,Romania,5.4236386521817685,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.04066339452913637
2019,Large,Romania,6.393008470725562,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.05009618335435939
2020,Large,Romania,6.52950221579216,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.0580162847653679
2021,Large,Romania,7.987205925152704,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06867049077262873
2022,Large,Romania,17.922444896279305,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.1529006068099178
2023,Large,Romania,12.783683613789785,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.10288737891185029
2008,Very Large,Romania,4.632520475,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.025280433230473846
2009,Very Large,Romania,5.18450430475081,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.03324995254630043
2010,Very Large,Romania,4.936049028664597,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03195927375627672
2011,Very Large,Romania,5.228580993431764,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03261676141005325
2012,Very Large,Romania,4.771721116870543,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.030112742985438076
2013,Very Large,Romania,5.495234945343475,pence_per_kwh,USA,1.5625,pound_per_currency,0.03516950365019824
2014,Very Large,Romania,4.511798549738929,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.0273866171969153
2015,Very Large,Romania,3.6844646237714485,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.02409639863946527
2016,Very Large,Romania,4.010416527041246,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.029717186465375637
2017,Very Large,Romania,4.530024773398169,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03517855970139085
2018,Very Large,Romania,5.2254514218942765,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03917749805766418
2019,Very Large,Romania,6.274883605476628,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04917054639715574
2020,Very Large,Romania,6.429898929358462,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.05713128428013522
2021,Very Large,Romania,7.776447319101484,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06685848078469095
2022,Very Large,Romania,18.80887860448305,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.16046298195825792
2023,Very Large,Romania,13.57546854349291,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.10925992993393457
2008,Small,Slovakia,11.706693616666668,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.06388537037729038
2009,Small,Slovakia,14.853279447048774,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.09525902723597963
2010,Small,Slovakia,12.436963821417123,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.08052519923472333
2011,Small,Slovakia,12.696197708605233,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.07920100157129678
2012,Small,Slovakia,12.280439016301347,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.07749776124568537
2013,Small,Slovakia,12.58592012538956,pence_per_kwh,USA,1.5625,pound_per_currency,0.08054988880249318
2014,Small,Slovakia,10.9984477531903,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.06676057786186512
2015,Small,Slovakia,9.691161152619213,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.06338019393812964
2016,Small,Slovakia,10.665283841908003,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.0790297532685383
2017,Small,Slovakia,8.278852471302214,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.06429062102065322
2018,Small,Slovakia,8.687265870658152,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.06513223725477552
2019,Small,Slovakia,9.885655658463921,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.07746487756307689
2020,Small,Slovakia,10.673288654320983,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.09483487921244729
2021,Small,Slovakia,10.322208106262607,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.08874581463864134
2022,Small,Slovakia,18.664085814890143,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.15922772050154385
2023,Small,Slovakia,24.641536091503,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.19832335791552813
2008,Medium,Slovakia,8.957771025,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.04888404347341515
2009,Medium,Slovakia,11.219088603357298,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.07195175116983527
2010,Medium,Slovakia,9.085738861896715,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.05882713357974022
2011,Medium,Slovakia,9.745588644900504,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.06079460948019305
2012,Medium,Slovakia,9.28708799806181,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.058607719755464735
2013,Medium,Slovakia,9.524727061042078,pence_per_kwh,USA,1.5625,pound_per_currency,0.0609582531906693
2014,Medium,Slovakia,8.061856842344646,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.048935471033032
2015,Medium,Slovakia,6.918913098251643,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.04524969166256575
2016,Medium,Slovakia,7.683420327587414,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.05693414462742274
2017,Medium,Slovakia,5.812841524869164,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04514045791055108
2018,Medium,Slovakia,6.311181710475438,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.04731769358102355
2019,Medium,Slovakia,7.617166229406916,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.05968879250142701
2020,Medium,Slovakia,7.973038611223215,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.07084247209461754
2021,Medium,Slovakia,7.637004488484137,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06565961253176873
2022,Medium,Slovakia,18.035143438033117,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.15386206466460636
2023,Medium,Slovakia,17.220456338459286,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.13859601581650732
2008,Large,Slovakia,7.784134900000001,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.042479316315693405
2009,Large,Slovakia,9.727132208518617,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.06238333798825532
2010,Large,Slovakia,8.259744554678845,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.05347909549660881
2011,Large,Slovakia,8.79104974055013,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.05484003638685839
2012,Large,Slovakia,8.553384913068069,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.05397756390919653
2013,Large,Slovakia,8.547935411042964,pence_per_kwh,USA,1.5625,pound_per_currency,0.05470678663067497
2014,Large,Slovakia,7.247936245226217,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.04399497300852314
2015,Large,Slovakia,6.4248354192757855,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.04201842364206364
2016,Large,Slovakia,6.920481169310595,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.05128076546459151
2017,Large,Slovakia,5.199805605727779,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04037983920328629
2018,Large,Slovakia,5.541389543244568,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.041546224534324466
2019,Large,Slovakia,6.4845712704854215,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.05081367760236684
2020,Large,Slovakia,6.967226377860287,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.061905575065906625
2021,Large,Slovakia,7.6636397188196135,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06588861055136647
2022,Large,Slovakia,17.873933908681188,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.15248674812692975
2023,Large,Slovakia,17.41590146998785,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.14016902387205438
2008,Very Large,Slovakia,7.242439008333333,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03952319191335038
2009,Very Large,Slovakia,8.679411964307905,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.0556639591712907
2010,Very Large,Slovakia,8.005351268802704,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.05183198368352499
2011,Very Large,Slovakia,7.914482417080283,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.049371863036310464
2012,Very Large,Slovakia,7.672910789659364,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.04842118491424729
2013,Very Large,Slovakia,8.598050037323798,pence_per_kwh,USA,1.5625,pound_per_currency,0.05502752023887231
2014,Very Large,Slovakia,6.923097980008549,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.0420232047386519
2015,Very Large,Slovakia,6.57488404430349,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.04299974164974483
2016,Very Large,Slovakia,6.621252785568487,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.04906348314106248
2017,Very Large,Slovakia,4.790636280440399,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.0372023758873843
2018,Very Large,Slovakia,5.207614319334011,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03904376548711895
2019,Very Large,Slovakia,5.475616126035524,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04290741529344958
2020,Very Large,Slovakia,5.8859861881550195,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.05229848149696893
2021,Very Large,Slovakia,7.205875648089599,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06195295599460663
2022,Very Large,Slovakia,16.096899612775513,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.13732644919793596
2023,Very Large,Slovakia,15.631336398289156,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.12580624485844852
2008,Small,Slovenia,9.762964166666666,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.05327811610955167
2009,Small,Slovenia,11.233066314853769,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.07204139488824006
2010,Small,Slovenia,9.43559611000359,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.06109234275876862
2011,Small,Slovenia,9.168522896751043,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.05719477697325676
2012,Small,Slovenia,8.578164027773518,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.054133936650657424
2013,Small,Slovenia,9.173053780017433,pence_per_kwh,USA,1.5625,pound_per_currency,0.05870754419211157
2014,Small,Slovenia,7.539995886879355,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.04576777503335769
2015,Small,Slovenia,6.541048107580432,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.04277845462357602
2016,Small,Slovenia,7.051334363975219,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.05225038763705637
2017,Small,Slovenia,7.091832660091699,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.055072647745845145
2018,Small,Slovenia,7.811080205250107,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.05856308955188995
2019,Small,Slovenia,8.406471968014007,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.06587386251736291
2020,Small,Slovenia,8.729867495997478,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.07756708886425784
2021,Small,Slovenia,8.170089568001272,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.07024284406192459
2022,Small,Slovenia,12.708757977572262,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.10842141336278208
2023,Small,Slovenia,17.91185200171951,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.1441606003081894
2008,Medium,Slovenia,6.024839683333333,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03287855027533743
2009,Medium,Slovenia,6.827793109037856,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.043788910863365074
2010,Medium,Slovenia,6.582076098675382,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04261675090758224
2011,Medium,Slovenia,6.621442624481551,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.04130566487243421
2012,Medium,Slovenia,6.230837368149791,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03932073976154973
2013,Medium,Slovenia,6.267569536766644,pence_per_kwh,USA,1.5625,pound_per_currency,0.040112445035306525
2014,Medium,Slovenia,5.382757110399386,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03267333566012427
2015,Medium,Slovenia,4.576984845655141,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.029933480890584622
2016,Medium,Slovenia,4.860208666314822,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03601414621739283
2017,Medium,Slovenia,4.852642005003407,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03768389027030268
2018,Medium,Slovenia,5.34769788381932,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.040094033326666556
2019,Medium,Slovenia,6.032881557398027,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04727419681022955
2020,Medium,Slovenia,6.519182961510179,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.05792459557142878
2021,Medium,Slovenia,6.2837574871494635,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.05402498878611096
2022,Medium,Slovenia,13.632018692230297,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.11629796839374654
2023,Medium,Slovenia,17.82043144720295,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.14342481698336348
2008,Large,Slovenia,4.9633107416666675,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.027085610626858124
2009,Large,Slovenia,5.903987298251453,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.037864236571456884
2010,Large,Slovenia,5.693513449118923,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03686360364306647
2011,Large,Slovenia,5.957537780539171,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.037164115583812704
2012,Large,Slovenia,5.76045884291451,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.036352337524838775
2013,Large,Slovenia,5.605162709499155,pence_per_kwh,USA,1.5625,pound_per_currency,0.035873041340794595
2014,Large,Slovenia,4.874039189757347,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.0295854178818271
2015,Large,Slovenia,4.1050011146783545,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.02684670728999644
2016,Large,Slovenia,4.345487707833513,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03220006391504633
2017,Large,Slovenia,4.463556929407176,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03466239408750926
2018,Large,Slovenia,4.79963546103772,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03598496929173172
2019,Large,Slovenia,5.322312541825889,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04170611476356389
2020,Large,Slovenia,5.773262951265105,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.05129690692130491
2021,Large,Slovenia,6.334189773951801,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.054458583452125064
2022,Large,Slovenia,13.900591468458877,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.11858922612647359
2023,Large,Slovenia,15.35687769872077,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.12359730907192094
2008,Very Large,Slovenia,5.44884795,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.029735267771909702
2009,Very Large,Slovenia,6.265483401282564,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.040182631458397705
2010,Very Large,Slovenia,5.659308041541049,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03664213501940046
2011,Very Large,Slovenia,5.792727103865728,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.036135999059340757
